No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,season,aqi_category
29765,2016,7,23,4,116.0,116.0,2.0,38.0,1100.0,35.0,26.7,996.9,24.5,0.0,ESE,0.7,Shunyi,Summer,Unhealthy for Sensitive Groups
29766,2016,7,23,5,117.0,117.0,2.0,35.0,1100.0,33.0,26.4,997.4,24.6,0.0,ESE,0.7,Shunyi,Summer,Unhealthy for Sensitive Groups
29767,2016,7,23,6,114.0,114.0,2.0,40.0,1100.0,27.0,26.4,997.9,24.6,0.0,S,0.6,Shunyi,Summer,Unhealthy for Sensitive Groups
29768,2016,7,23,7,111.0,111.0,2.0,45.0,1100.0,21.0,26.6,998.3,24.8,0.0,NNE,0.7,Shunyi,Summer,Unhealthy for Sensitive Groups
29769,2016,7,23,8,106.0,106.0,2.0,50.0,1200.0,15.0,26.9,998.3,24.9,0.0,N,0.6,Shunyi,Summer,Unhealthy for Sensitive Groups
29770,2016,7,23,9,105.0,105.0,2.0,41.0,1200.0,32.0,27.8,998.1,25.2,0.0,NNE,1.2,Shunyi,Summer,Unhealthy for Sensitive Groups
29771,2016,7,23,10,124.0,124.0,2.0,34.0,1200.0,67.0,29.7,997.8,25.2,0.0,SE,1.5,Shunyi,Summer,Unhealthy for Sensitive Groups
29772,2016,7,23,11,121.0,121.0,2.0,22.0,1100.0,127.0,30.7,997.7,24.8,0.0,SSE,1.6,Shunyi,Summer,Unhealthy for Sensitive Groups
29773,2016,7,23,12,109.0,109.0,2.0,14.0,1000.0,166.0,31.3,997.4,25.4,0.0,SE,1.8,Shunyi,Summer,Unhealthy for Sensitive Groups
29774,2016,7,23,13,124.0,124.0,2.0,15.0,1000.0,184.0,32.2,997.4,26.0,0.0,SE,1.8,Shunyi,Summer,Unhealthy for Sensitive Groups
29775,2016,7,23,14,154.0,154.0,2.0,17.0,1400.0,187.0,32.4,996.8,26.0,0.0,ESE,2.2,Shunyi,Summer,Unhealthy
29776,2016,7,23,15,183.0,183.0,2.0,18.0,1400.0,168.0,32.1,996.6,26.9,0.0,ESE,2.5,Shunyi,Summer,Unhealthy
29777,2016,7,23,16,147.0,147.0,2.0,15.0,1100.0,162.0,31.7,996.4,26.5,0.0,SE,2.8,Shunyi,Summer,Unhealthy for Sensitive Groups
29778,2016,7,23,17,87.0,87.0,2.0,15.0,1000.0,160.0,30.9,996.4,25.9,0.0,ESE,2.6,Shunyi,Summer,Moderate
29779,2016,7,23,18,93.0,93.0,2.0,19.0,1100.0,157.0,30.6,996.7,25.9,0.0,SE,3.2,Shunyi,Summer,Moderate
29780,2016,7,23,19,71.0,71.0,2.0,15.0,1000.0,157.0,29.8,997.6,25.8,0.0,E,2.4,Shunyi,Summer,Moderate
29781,2016,7,23,20,67.0,67.0,2.0,18.0,900.0,130.0,29.3,998.1,25.5,0.0,SE,2.1,Shunyi,Summer,Moderate
29782,2016,7,23,21,47.0,47.0,2.0,13.0,600.0,125.0,23.4,1000.1,21.3,10.6,N,2.1,Shunyi,Summer,Good
29783,2016,7,23,22,9.0,9.0,2.0,12.0,400.0,117.0,23.8,999.5,21.9,0.8,ESE,2.0,Shunyi,Summer,Good
29784,2016,7,23,23,18.0,18.0,2.0,14.0,400.0,103.0,23.5,1000.1,22.3,0.0,NNE,0.6,Shunyi,Summer,Good
29785,2016,7,24,0,21.0,21.0,2.0,17.0,500.0,78.0,23.5,1000.0,22.5,0.0,WSW,0.9,Shunyi,Summer,Good
29786,2016,7,24,1,24.0,24.0,2.0,16.0,1500.0,60.0,24.0,999.6,23.0,0.0,E,0.6,Shunyi,Summer,Good
29787,2016,7,24,2,25.0,25.0,5.0,15.0,400.0,28.0,24.0,999.6,22.8,0.0,N,0.9,Shunyi,Summer,Good
29788,2016,7,24,3,29.0,29.0,2.0,10.0,400.0,35.0,24.4,999.8,23.4,0.0,W,0.5,Shunyi,Summer,Good
29789,2016,7,24,4,37.0,37.0,2.0,15.0,300.0,28.0,24.4,999.9,23.2,0.0,NE,0.9,Shunyi,Summer,Good
29790,2016,7,24,5,41.0,41.0,2.0,24.0,400.0,19.0,24.6,1000.3,23.2,0.0,NE,1.1,Shunyi,Summer,Good
29791,2016,7,24,6,41.0,41.0,2.0,26.0,600.0,24.0,24.8,1000.2,23.0,0.0,ENE,0.9,Shunyi,Summer,Good
29792,2016,7,24,7,36.0,36.0,2.0,31.0,600.0,28.0,25.0,1001.2,23.1,0.0,NNW,1.2,Shunyi,Summer,Good
29793,2016,7,24,8,39.0,44.0,2.0,40.0,700.0,16.0,26.1,1001.4,23.2,0.0,E,0.7,Shunyi,Summer,Good
29794,2016,7,24,9,40.0,43.0,2.0,34.0,800.0,49.0,27.6,1001.6,23.2,0.0,NNW,1.1,Shunyi,Summer,Good
29795,2016,7,24,10,34.0,48.0,2.0,18.0,600.0,86.0,29.0,1001.5,23.2,0.0,NNW,1.1,Shunyi,Summer,Good
29796,2016,7,24,11,40.0,51.0,2.0,16.0,700.0,116.0,30.5,1001.2,23.2,0.0,N,1.2,Shunyi,Summer,Good
29797,2016,7,24,12,57.0,72.0,2.0,10.0,700.0,147.0,31.0,1001.2,23.6,0.0,NE,0.8,Shunyi,Summer,Moderate
29798,2016,7,24,13,63.0,84.0,2.0,13.0,700.0,163.0,31.8,1001.0,24.9,0.0,NNE,1.7,Shunyi,Summer,Moderate
29799,2016,7,24,14,78.0,93.0,2.0,16.0,800.0,187.0,32.9,1000.4,25.7,0.0,SE,1.5,Shunyi,Summer,Moderate
29800,2016,7,24,15,84.0,84.0,2.0,16.0,900.0,187.0,33.0,999.3,24.7,0.0,NE,1.9,Shunyi,Summer,Moderate
29801,2016,7,24,16,83.0,90.0,2.0,13.0,900.0,187.0,33.3,1000.0,26.1,0.0,SE,2.5,Shunyi,Summer,Moderate
29802,2016,7,24,17,112.0,123.0,2.0,17.0,1000.0,213.0,32.8,1000.7,26.6,0.0,SE,2.3,Shunyi,Summer,Unhealthy for Sensitive Groups
29803,2016,7,24,18,115.0,115.0,2.0,16.0,1000.0,161.0,32.4,1000.2,26.7,0.0,SSE,2.9,Shunyi,Summer,Unhealthy for Sensitive Groups
29804,2016,7,24,19,112.0,113.0,2.0,16.0,1000.0,143.0,31.4,1000.8,24.8,0.0,SSE,3.7,Shunyi,Summer,Unhealthy for Sensitive Groups
29805,2016,7,24,20,64.0,64.0,2.0,22.0,700.0,135.0,29.6,1001.0,24.0,0.0,SSE,1.3,Shunyi,Summer,Moderate
29806,2016,7,24,21,41.0,41.0,2.0,27.0,700.0,100.0,29.0,1001.5,23.9,0.0,SSE,2.0,Shunyi,Summer,Good
29807,2016,7,24,22,35.0,44.0,2.0,34.0,700.0,75.0,28.6,1002.1,24.4,0.0,SE,0.6,Shunyi,Summer,Good
29808,2016,7,24,23,37.0,50.0,2.0,36.0,700.0,56.0,28.1,1001.7,24.5,0.0,NNE,1.3,Shunyi,Summer,Good
29809,2016,7,25,0,45.0,45.0,2.0,35.0,700.0,47.0,27.8,1000.8,24.0,0.0,E,1.6,Shunyi,Summer,Good
29810,2016,7,25,1,44.0,44.0,2.0,27.0,600.0,60.0,27.2,1000.8,24.1,0.7,ENE,1.1,Shunyi,Summer,Good
29811,2016,7,25,2,51.0,51.0,2.0,22.0,600.0,59.0,26.5,1000.4,24.9,0.0,NNE,1.1,Shunyi,Summer,Moderate
29812,2016,7,25,3,50.0,55.0,2.0,26.0,600.0,40.0,26.1,1000.6,24.9,0.9,SSE,0.6,Shunyi,Summer,Good
29813,2016,7,25,4,57.0,57.0,2.0,26.0,700.0,38.0,25.3,999.1,24.3,2.1,N,0.9,Shunyi,Summer,Moderate
29814,2016,7,25,5,53.0,53.0,2.0,20.0,700.0,37.0,25.2,999.5,24.3,3.2,NE,0.7,Shunyi,Summer,Moderate
29815,2016,7,25,6,43.0,43.0,2.0,15.0,600.0,48.0,25.1,999.4,24.4,0.2,E,1.2,Shunyi,Summer,Good
29816,2016,7,25,7,17.0,17.0,2.0,12.0,500.0,67.0,24.6,999.5,23.6,0.0,ESE,1.6,Shunyi,Summer,Good
29817,2016,7,25,8,8.0,8.0,2.0,13.0,500.0,65.0,25.2,999.2,24.0,0.0,ENE,1.1,Shunyi,Summer,Good
29818,2016,7,25,9,9.0,9.0,2.0,16.0,500.0,59.0,25.6,998.9,24.0,0.0,SE,0.7,Shunyi,Summer,Good
29819,2016,7,25,10,12.0,12.0,2.0,16.0,500.0,58.0,26.3,999.0,24.3,0.0,ENE,0.5,Shunyi,Summer,Good
29820,2016,7,25,11,19.0,19.0,2.0,22.0,600.0,58.0,27.0,998.7,24.3,0.0,ESE,0.8,Shunyi,Summer,Good
29821,2016,7,25,12,27.0,27.0,2.0,23.0,600.0,68.0,28.2,998.2,24.6,0.0,ESE,1.3,Shunyi,Summer,Good
29822,2016,7,25,13,32.0,32.0,2.0,14.0,600.0,91.0,29.0,997.9,25.2,0.0,ESE,1.1,Shunyi,Summer,Good
29823,2016,7,25,14,46.0,46.0,2.0,22.0,700.0,109.0,29.7,997.5,25.5,0.0,NNE,1.0,Shunyi,Summer,Good
29824,2016,7,25,15,53.0,53.0,2.0,28.0,700.0,133.0,30.5,996.9,25.3,0.0,WNW,1.6,Shunyi,Summer,Moderate
29825,2016,7,25,16,46.0,46.0,2.0,23.0,700.0,157.0,32.0,996.8,24.3,0.0,W,1.3,Shunyi,Summer,Good
29826,2016,7,25,17,27.0,27.0,2.0,18.0,600.0,154.0,31.4,996.9,25.0,0.0,N,1.7,Shunyi,Summer,Good
29827,2016,7,25,18,31.0,44.0,2.0,17.0,600.0,143.0,30.0,997.3,25.5,0.0,NNE,2.1,Shunyi,Summer,Good
29828,2016,7,25,19,35.0,35.0,2.0,15.0,600.0,131.0,29.6,997.8,25.4,0.0,NNE,1.4,Shunyi,Summer,Good
29829,2016,7,25,20,33.0,33.0,2.0,20.0,600.0,109.0,29.2,997.8,25.4,0.0,N,1.5,Shunyi,Summer,Good
29830,2016,7,25,21,29.0,29.0,2.0,14.0,600.0,90.0,28.7,998.8,24.3,0.0,NE,2.3,Shunyi,Summer,Good
29831,2016,7,25,22,10.0,10.0,2.0,7.0,300.0,72.0,28.2,999.3,20.5,0.0,NE,3.6,Shunyi,Summer,Good
29832,2016,7,25,23,10.0,10.0,2.0,7.0,300.0,73.0,27.1,999.6,19.4,0.0,NE,3.3,Shunyi,Summer,Good
29833,2016,7,26,0,3.0,5.0,2.0,6.0,300.0,77.0,26.4,1000.2,18.8,0.0,NE,3.1,Shunyi,Summer,Good
29834,2016,7,26,1,3.0,5.0,2.0,6.0,1300.0,60.0,25.7,1000.3,18.1,0.0,NE,2.9,Shunyi,Summer,Good
29835,2016,7,26,2,4.0,5.0,7.0,5.0,200.0,42.0,25.1,1000.2,17.8,0.0,NE,3.1,Shunyi,Summer,Good
29836,2016,7,26,3,7.0,9.0,3.0,7.0,200.0,47.0,24.8,1000.6,17.3,0.0,NE,2.8,Shunyi,Summer,Good
29837,2016,7,26,4,7.0,7.0,3.0,8.0,200.0,48.0,24.1,1001.0,17.3,0.0,NNE,2.5,Shunyi,Summer,Good
29838,2016,7,26,5,7.0,7.0,2.0,9.0,200.0,49.0,23.4,1001.3,17.4,0.0,NNE,1.4,Shunyi,Summer,Good
29839,2016,7,26,6,10.0,12.0,2.0,10.0,300.0,63.0,23.8,1001.6,17.5,0.0,N,1.0,Shunyi,Summer,Good
29840,2016,7,26,7,9.0,14.0,3.0,15.0,300.0,60.0,25.5,1001.8,18.4,0.0,N,1.3,Shunyi,Summer,Good
29841,2016,7,26,8,9.0,27.0,2.0,15.0,300.0,57.0,26.9,1001.9,18.5,0.0,N,1.1,Shunyi,Summer,Good
29842,2016,7,26,9,11.0,14.0,2.0,10.0,300.0,72.0,27.9,1001.7,18.3,0.0,NNE,1.5,Shunyi,Summer,Good
29843,2016,7,26,10,6.0,16.0,2.0,7.0,300.0,90.0,28.9,1001.4,18.4,0.0,NNW,1.2,Shunyi,Summer,Good
29844,2016,7,26,11,7.0,9.0,2.0,6.0,300.0,107.0,29.7,1000.7,18.2,0.0,NNW,1.3,Shunyi,Summer,Good
29845,2016,7,26,12,5.0,5.0,2.0,8.0,300.0,113.0,31.1,1000.4,17.8,0.0,NE,1.9,Shunyi,Summer,Good
29846,2016,7,26,13,12.0,18.0,2.0,10.0,300.0,122.0,31.4,999.9,17.7,0.0,NNE,0.8,Shunyi,Summer,Good
29847,2016,7,26,14,11.0,11.0,2.0,10.0,300.0,130.0,32.1,999.4,17.6,0.0,SE,1.1,Shunyi,Summer,Good
29848,2016,7,26,15,10.0,22.0,2.0,12.0,300.0,129.0,33.2,998.9,18.6,0.0,NW,1.4,Shunyi,Summer,Good
29849,2016,7,26,16,12.0,15.0,2.0,12.0,300.0,135.0,33.8,998.8,15.7,0.0,NNW,1.7,Shunyi,Summer,Good
29850,2016,7,26,17,22.0,22.0,2.0,10.0,300.0,137.0,33.9,998.6,14.9,0.0,NNW,1.0,Shunyi,Summer,Good
29851,2016,7,26,18,28.0,28.0,2.0,13.0,300.0,120.0,33.4,998.8,14.9,0.0,E,0.7,Shunyi,Summer,Good
29852,2016,7,26,19,21.0,29.0,2.0,27.0,400.0,118.0,31.7,999.0,16.8,0.0,SSE,1.2,Shunyi,Summer,Good
29853,2016,7,26,20,33.0,108.0,2.0,45.0,600.0,148.0,29.6,999.0,22.3,0.0,SSE,1.3,Shunyi,Summer,Good
29854,2016,7,26,21,44.0,101.0,2.0,53.0,800.0,129.0,28.7,999.4,22.9,0.0,SSE,1.1,Shunyi,Summer,Good
29855,2016,7,26,22,52.0,97.0,2.0,59.0,900.0,85.0,27.5,999.7,23.7,0.0,ENE,0.5,Shunyi,Summer,Moderate
29856,2016,7,26,23,62.0,92.0,2.0,58.0,800.0,55.0,26.8,999.7,23.5,0.0,NNE,1.3,Shunyi,Summer,Moderate
29857,2016,7,27,0,62.0,80.0,2.0,48.0,700.0,46.0,26.6,999.7,23.5,0.0,E,1.2,Shunyi,Summer,Moderate
29858,2016,7,27,1,64.0,77.0,2.0,55.0,700.0,26.0,25.7,999.6,23.4,0.0,N,1.2,Shunyi,Summer,Moderate
29859,2016,7,27,2,60.0,71.0,2.0,42.0,700.0,30.0,25.1,999.4,22.6,0.0,NNE,1.8,Shunyi,Summer,Moderate
29860,2016,7,27,3,43.0,43.0,2.0,45.0,500.0,20.0,24.5,999.2,21.4,0.0,N,1.2,Shunyi,Summer,Good
29861,2016,7,27,4,31.0,31.0,2.0,55.0,400.0,2.0,23.8,998.8,21.3,0.0,N,1.2,Shunyi,Summer,Good
29862,2016,7,27,5,24.0,35.0,2.0,40.0,400.0,7.0,23.3,998.9,20.8,0.0,NW,1.3,Shunyi,Summer,Good
29863,2016,7,27,6,25.0,32.0,2.0,31.0,400.0,21.0,23.4,999.2,20.3,0.0,N,1.5,Shunyi,Summer,Good
29864,2016,7,27,7,27.0,35.0,2.0,27.0,400.0,28.0,24.7,999.3,20.4,0.0,N,1.2,Shunyi,Summer,Good
29865,2016,7,27,8,31.0,49.0,2.0,23.0,500.0,36.0,26.3,999.2,20.6,0.0,N,1.6,Shunyi,Summer,Good
29866,2016,7,27,9,47.0,82.0,2.0,21.0,800.0,77.0,27.7,999.0,21.0,0.0,NNW,1.5,Shunyi,Summer,Good
29867,2016,7,27,10,47.0,107.0,2.0,17.0,1000.0,116.0,29.6,998.9,22.3,0.0,E,0.9,Shunyi,Summer,Good
29868,2016,7,27,11,53.0,68.0,2.0,15.0,700.0,166.0,31.0,998.6,22.3,0.0,ENE,1.3,Shunyi,Summer,Moderate
29869,2016,7,27,12,48.0,65.0,2.0,18.0,600.0,188.0,32.2,998.0,22.0,0.0,NW,1.0,Shunyi,Summer,Good
29870,2016,7,27,13,44.0,63.0,2.0,23.0,600.0,228.0,33.4,997.4,21.2,0.0,WNW,1.5,Shunyi,Summer,Good
29871,2016,7,27,14,51.0,51.0,2.0,28.0,600.0,267.0,34.5,996.8,21.2,0.0,S,2.1,Shunyi,Summer,Moderate
29872,2016,7,27,15,45.0,71.0,2.0,26.0,600.0,311.0,34.9,996.2,22.6,0.0,S,3.0,Shunyi,Summer,Good
29873,2016,7,27,16,73.0,137.0,2.0,26.0,800.0,322.0,34.4,996.1,23.7,0.0,SSE,2.6,Shunyi,Summer,Moderate
29874,2016,7,27,17,55.0,69.0,2.0,21.0,700.0,237.0,34.2,996.0,24.5,0.0,S,2.3,Shunyi,Summer,Moderate
29875,2016,7,27,18,58.0,84.0,2.0,26.0,800.0,223.0,33.8,995.8,24.7,0.0,SSE,1.6,Shunyi,Summer,Moderate
29876,2016,7,27,19,88.0,149.0,2.0,28.0,900.0,204.0,32.1,996.3,25.9,0.0,SSE,1.5,Shunyi,Summer,Moderate
29877,2016,7,27,20,112.0,112.0,2.0,27.0,800.0,163.0,25.3,999.8,19.2,0.0,WNW,7.7,Shunyi,Summer,Unhealthy for Sensitive Groups
29878,2016,7,27,21,22.0,28.0,2.0,12.0,400.0,120.0,22.7,1000.1,20.2,1.8,SW,0.9,Shunyi,Summer,Good
29879,2016,7,27,22,23.0,23.0,2.0,22.0,400.0,97.0,22.5,999.1,20.8,0.7,WSW,1.0,Shunyi,Summer,Good
29880,2016,7,27,23,28.0,28.0,2.0,42.0,500.0,68.0,22.8,998.7,20.7,0.1,NW,2.6,Shunyi,Summer,Good
29881,2016,7,28,0,26.0,26.0,2.0,30.0,400.0,60.0,22.5,998.5,20.2,0.0,WNW,1.1,Shunyi,Summer,Good
29882,2016,7,28,1,23.0,23.0,2.0,21.0,1500.0,47.0,22.3,998.3,20.4,0.0,NNW,0.9,Shunyi,Summer,Good
29883,2016,7,28,2,27.0,27.0,2.0,12.0,1100.0,28.0,21.9,997.9,20.4,0.0,NNE,0.0,Shunyi,Summer,Good
29884,2016,7,28,3,21.0,21.0,2.0,7.0,700.0,26.666666666666668,22.0,997.6,20.5,0.0,W,0.6,Shunyi,Summer,Good
29885,2016,7,28,4,22.0,23.0,3.0,13.666666666666668,300.0,25.333333333333332,21.7,997.5,20.3,0.0,NNE,0.0,Shunyi,Summer,Good
29886,2016,7,28,5,22.0,23.0,2.0,20.333333333333336,300.0,24.0,21.5,998.0,19.6,0.0,NE,0.8,Shunyi,Summer,Good
29887,2016,7,28,6,23.0,33.0,2.0,27.0,400.0,28.0,21.9,998.4,20.0,0.0,NNE,0.1,Shunyi,Summer,Good
29888,2016,7,28,7,30.0,34.0,2.0,31.0,400.0,27.0,23.4,998.5,20.5,0.0,NNE,1.0,Shunyi,Summer,Good
29889,2016,7,28,8,35.0,38.0,2.0,29.0,400.0,41.0,25.6,999.3,19.9,0.0,NNE,1.5,Shunyi,Summer,Good
29890,2016,7,28,9,14.0,16.0,2.0,23.0,400.0,64.0,27.0,998.8,19.9,0.0,E,0.9,Shunyi,Summer,Good
29891,2016,7,28,10,21.0,31.0,2.0,22.0,400.0,83.0,28.6,999.0,19.8,0.0,ESE,0.7,Shunyi,Summer,Good
29892,2016,7,28,11,21.0,28.0,2.0,21.0,400.0,113.0,29.6,998.2,19.9,0.0,ESE,1.0,Shunyi,Summer,Good
29893,2016,7,28,12,26.0,31.0,2.0,26.0,400.0,153.0,30.9,997.9,20.5,0.0,S,2.3,Shunyi,Summer,Good
29894,2016,7,28,13,48.0,75.0,2.0,28.0,600.0,191.0,31.2,997.7,21.7,0.0,S,1.7,Shunyi,Summer,Good
29895,2016,7,28,14,60.0,83.0,2.0,34.0,600.0,232.0,31.4,997.5,22.4,0.0,ESE,1.3,Shunyi,Summer,Moderate
29896,2016,7,28,15,68.0,97.0,2.0,32.0,700.0,254.0,31.8,997.3,23.1,0.0,ESE,1.1,Shunyi,Summer,Moderate
29897,2016,7,28,16,70.0,74.0,2.0,26.0,700.0,239.0,32.0,997.1,23.0,0.0,S,1.9,Shunyi,Summer,Moderate
29898,2016,7,28,17,68.0,78.0,2.0,27.0,700.0,257.0,31.7,996.8,23.5,0.0,SE,1.8,Shunyi,Summer,Moderate
29899,2016,7,28,18,61.0,77.0,2.0,30.0,700.0,202.0,31.3,997.1,23.1,0.0,S,1.7,Shunyi,Summer,Moderate
29900,2016,7,28,19,52.0,70.0,2.0,28.0,700.0,154.0,30.9,997.1,23.3,0.0,W,1.4,Shunyi,Summer,Moderate
29901,2016,7,28,20,64.0,78.0,2.0,38.0,900.0,122.0,29.6,997.5,24.2,0.0,NNE,0.0,Shunyi,Summer,Moderate
29902,2016,7,28,21,71.0,100.0,2.0,58.0,1000.0,65.0,28.4,998.4,25.0,0.0,NNE,0.0,Shunyi,Summer,Moderate
29903,2016,7,28,22,88.0,111.0,2.0,68.0,1000.0,33.0,27.9,999.0,25.3,0.0,NNE,0.0,Shunyi,Summer,Moderate
29904,2016,7,28,23,98.0,103.0,2.0,70.0,1100.0,17.0,27.8,999.3,25.4,0.0,N,0.7,Shunyi,Summer,Moderate
29905,2016,7,29,0,110.0,110.0,2.0,58.0,1000.0,22.0,27.6,999.1,25.2,0.0,N,0.5,Shunyi,Summer,Unhealthy for Sensitive Groups
29906,2016,7,29,1,106.0,106.0,2.0,48.0,900.0,25.0,27.2,998.6,25.0,0.0,NNE,1.0,Shunyi,Summer,Unhealthy for Sensitive Groups
29907,2016,7,29,2,109.0,109.0,2.0,49.0,800.0,23.0,26.8,998.6,24.6,0.0,N,0.3,Shunyi,Summer,Unhealthy for Sensitive Groups
29908,2016,7,29,3,120.0,120.0,2.0,44.0,800.0,35.0,26.3,998.8,24.5,0.0,N,0.7,Shunyi,Summer,Unhealthy for Sensitive Groups
29909,2016,7,29,4,121.0,121.0,2.0,29.0,800.0,63.0,25.9,998.8,24.3,0.0,NNE,0.5,Shunyi,Summer,Unhealthy for Sensitive Groups
29910,2016,7,29,5,124.0,124.0,2.0,31.0,800.0,45.0,25.7,999.4,24.3,0.0,W,0.8,Shunyi,Summer,Unhealthy for Sensitive Groups
29911,2016,7,29,6,123.0,123.0,2.0,25.0,900.0,84.0,26.3,1000.2,22.6,0.0,SSE,1.3,Shunyi,Summer,Unhealthy for Sensitive Groups
29912,2016,7,29,7,95.0,95.0,2.0,29.0,800.0,95.0,26.5,1000.9,22.8,0.0,NNE,0.0,Shunyi,Summer,Moderate
29913,2016,7,29,8,89.0,89.0,2.0,30.0,900.0,92.0,27.3,1001.6,22.5,0.0,NNE,0.1,Shunyi,Summer,Moderate
29914,2016,7,29,9,79.0,79.0,2.0,37.0,1000.0,84.0,27.9,1002.0,22.8,0.0,NNW,0.7,Shunyi,Summer,Moderate
29915,2016,7,29,10,71.0,71.0,2.0,26.0,1000.0,102.0,28.4,1002.4,22.2,0.0,S,1.1,Shunyi,Summer,Moderate
29916,2016,7,29,11,83.0,97.0,2.0,20.0,1100.0,117.0,29.1,1002.4,23.1,0.0,SSE,1.3,Shunyi,Summer,Moderate
29917,2016,7,29,12,88.0,92.0,2.0,20.0,1100.0,140.0,30.4,1002.1,24.5,0.0,ESE,1.6,Shunyi,Summer,Moderate
29918,2016,7,29,13,108.0,114.0,2.0,20.0,1200.0,169.0,31.4,1001.7,25.0,0.0,ESE,1.3,Shunyi,Summer,Unhealthy for Sensitive Groups
29919,2016,7,29,14,106.0,106.0,2.0,20.0,1200.0,195.0,32.0,1001.3,24.8,0.0,E,1.2,Shunyi,Summer,Unhealthy for Sensitive Groups
29920,2016,7,29,15,101.0,109.0,2.0,20.0,1400.0,209.0,32.3,1001.1,25.1,0.0,SSE,1.8,Shunyi,Summer,Unhealthy for Sensitive Groups
29921,2016,7,29,16,127.0,133.0,2.0,22.0,1300.0,217.0,32.3,1001.2,25.9,0.0,SSE,1.6,Shunyi,Summer,Unhealthy for Sensitive Groups
29922,2016,7,29,17,134.0,134.0,2.0,23.0,1400.0,213.0,31.9,1000.9,26.0,0.0,SE,2.1,Shunyi,Summer,Unhealthy for Sensitive Groups
29923,2016,7,29,18,144.0,144.0,2.0,25.0,1600.0,206.0,31.4,1000.9,26.0,0.0,SE,1.9,Shunyi,Summer,Unhealthy for Sensitive Groups
29924,2016,7,29,19,139.0,139.0,2.0,24.0,2100.0,199.0,30.7,1001.5,25.8,0.0,ESE,2.1,Shunyi,Summer,Unhealthy for Sensitive Groups
29925,2016,7,29,20,143.0,143.0,2.0,22.0,2700.0,196.0,30.2,1001.8,25.5,0.0,SSE,2.2,Shunyi,Summer,Unhealthy for Sensitive Groups
29926,2016,7,29,21,141.0,141.0,2.0,22.0,2800.0,178.0,29.9,1002.5,25.4,0.0,SE,1.4,Shunyi,Summer,Unhealthy for Sensitive Groups
29927,2016,7,29,22,158.0,158.0,2.0,25.0,2700.0,138.0,29.5,1003.1,25.5,0.0,SE,1.2,Shunyi,Summer,Unhealthy
29928,2016,7,29,23,180.0,180.0,2.0,24.0,2500.0,121.0,29.2,1003.5,25.4,0.0,SSE,2.2,Shunyi,Summer,Unhealthy
29929,2016,7,30,0,169.0,169.0,2.0,21.0,2400.0,117.0,28.7,1003.6,25.9,0.0,SSE,1.6,Shunyi,Summer,Unhealthy
29930,2016,7,30,1,139.0,139.0,2.0,17.0,2600.0,84.0,28.2,1003.7,25.6,0.0,SSE,2.2,Shunyi,Summer,Unhealthy for Sensitive Groups
29931,2016,7,30,2,107.0,107.0,10.0,12.0,1200.0,49.0,27.8,1003.8,25.0,0.0,SE,1.8,Shunyi,Summer,Unhealthy for Sensitive Groups
29932,2016,7,30,3,112.5,112.5,6.0,14.5,1150.0,40.666666666666664,27.4,1003.6,25.0,0.0,SSE,1.9,Shunyi,Summer,Unhealthy for Sensitive Groups
29933,2016,7,30,4,118.0,118.0,2.0,17.0,1100.0,32.33333333333333,26.9,1003.9,24.9,0.0,SE,0.6,Shunyi,Summer,Unhealthy for Sensitive Groups
29934,2016,7,30,5,118.0,118.0,2.0,24.5,1600.0,24.0,26.7,1004.0,24.5,0.0,WNW,0.4,Shunyi,Summer,Unhealthy for Sensitive Groups
29935,2016,7,30,6,132.0,132.0,2.0,32.0,2400.0,27.0,26.6,1004.1,24.3,0.0,S,0.8,Shunyi,Summer,Unhealthy for Sensitive Groups
29936,2016,7,30,7,159.0,159.0,2.0,35.0,2700.0,33.0,26.8,1004.7,24.3,0.0,E,2.1,Shunyi,Summer,Unhealthy
29937,2016,7,30,8,159.0,159.0,2.0,42.0,2800.0,19.0,27.0,1005.2,24.3,0.0,E,1.6,Shunyi,Summer,Unhealthy
29938,2016,7,30,9,165.0,165.0,2.0,35.0,2800.0,45.0,27.4,1005.1,24.3,0.0,ESE,1.5,Shunyi,Summer,Unhealthy
29939,2016,7,30,10,164.0,164.0,2.0,29.5,2700.0,67.0,28.4,1005.3,24.8,0.0,SSE,1.5,Shunyi,Summer,Unhealthy
29940,2016,7,30,11,163.0,163.0,2.0,24.0,2600.0,89.0,28.6,1005.4,25.0,0.0,SE,0.2,Shunyi,Summer,Unhealthy
29941,2016,7,30,12,178.0,178.0,2.0,22.0,2300.0,112.0,29.0,1004.8,25.6,0.3,SE,1.2,Shunyi,Summer,Unhealthy
29942,2016,7,30,13,211.0,211.0,2.0,26.0,2300.0,109.0,29.6,1004.6,26.0,0.0,SSW,0.6,Shunyi,Summer,Very Unhealthy
29943,2016,7,30,14,223.0,223.0,2.0,22.0,2400.0,125.0,30.3,1003.4,26.2,0.0,SSE,1.1,Shunyi,Summer,Very Unhealthy
29944,2016,7,30,15,222.0,222.0,2.0,30.0,2300.0,119.0,29.5,1002.8,26.3,0.0,N,1.1,Shunyi,Summer,Very Unhealthy
29945,2016,7,30,16,212.0,212.0,2.0,31.0,2300.0,108.0,29.6,1002.9,26.2,0.0,NNE,2.8,Shunyi,Summer,Very Unhealthy
